Position X,Position Y,Position Z,Orientation Roll,Orientation Pitch,Orientation Yaw,Initial Z,Final Z,Delta Z,Success
0.2599369355027455,-0.00821724460565676,0.6802633612264528,-0.23933137575647773,0.43147482940692095,3.109990723159312,0.41299851250150166,0.6636639469780623,0.25066543447656064,1
-0.11103034196441874,0.1871536210414982,0.781966352620633,-0.28689809618346934,0.08268238687084886,-1.0353490895227038,0.4333137937989525,0.6872393620197387,0.25392556822078616,1
-0.13061557298666504,-0.18571797603375023,0.7582238553461381,0.3915968603056697,0.18196037646259153,0.9578585953228287,0.4369088699193738,0.7277078479535433,0.2907989780341695,1
0.24580753555111484,-0.00026514726726949156,0.6846765071668798,-0.26711581297592646,0.4386738560265676,3.140513975656515,0.3977371763820207,0.6433772492956803,0.24564007291365958,1
-0.13223802363706655,0.1827865012741447,0.7114033268998585,0.4801805684050042,0.3742029659383909,-0.9445008045601113,0.4000473750250632,0.6631216580164463,0.2630742829913831,1
-0.13038701613043469,-0.18661632600567035,0.6635653389936613,0.10357870120813908,0.5399095124433235,0.9609498990583515,0.3985940607005623,0.646796122423646,0.24820206172308373,1
0.24628119778670443,0.0,0.8,-0.44590395111515607,3.0814879110195774e-33,3.141592653589793,0.3993293739951079,0.1890328127083618,-0.21029656128674606,0
-0.25225932482726415,3.089285747047815e-17,0.8,0.4238526551621219,-6.162975822039155e-33,-1.2246467991473532e-16,0.273518964957672,0.024988945996369194,-0.24853001896130278,0
0.21516449766917953,0.0,0.8,0.3867304008295332,-0.0,3.141592653589793,0.39672037683545874,0.018724383934261873,-0.3779959929011969,0
1.730850359915401e-17,0.2826693151234277,0.8,-0.13672132319299624,-0.0,-1.5707963267948968,0.39830848408302916,0.6579666224233472,0.2596581383403181,1
-0.24816733538070718,3.0391733292691073e-17,0.8,-0.4147097082866268,-3.0814879110195774e-33,-1.224646799147353e-16,0.40012977240181186,0.02498281565307316,-0.3751469567487387,0
-4.235196162964366e-17,-0.23055334081701898,0.8,-0.3154684098060349,-0.0,1.5707963267948963,0.3925465839187486,0.4003994724209358,0.007852888502187239,0
0.2636942126528954,0.0,0.8,0.17656690553821022,-0.0,3.141592653589793,0.424920930643437,0.6726136009670691,0.24769267032363212,1
-0.14119875558480666,0.24456341863838502,0.8,-0.1176735982926007,6.938893903907228e-18,-1.0471975511965979,0.39532845909267755,0.06064789935700418,-0.33468055973567334,0
0.27701333334711187,0.0,0.4,0.2162525709565629,-1.5407439555097887e-33,3.141592653589793,0.39669289776693734,0.6406795191604782,0.24398662139354083,1
-0.13530160735683183,0.23434925828776784,0.4,0.47352649235153504,-0.0,-1.047197551196598,0.4123461038819479,0.6675652285713904,0.2552191246894425,1
-0.11322516960538213,-0.196111746452125,0.4,-0.34610053982178723,2.7755575615628914e-17,1.0471975511965972,0.39514077762928285,0.6412885078511461,0.24614773022186326,1
